label,text
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
no,62|354|16
suggestFix,81|354|15|354
suggestFix,354|15|354|30|354
suggestFix,354|30|379
suggestFix,354|11|378|12|30|354
suggestFix,63|354|7|8|16
no,62|354|79|354|16
no,61|16
suggestFix,64|354|7|153|8|16
suggestFix,63|354|7|354|14|354|14|19|354|14|22|354|8|16
suggestFix,81|354|15|354|7|354|15|354|14|354|15|354|14|354|15|354|14|354|15|354|8
suggestFix,354|30|11|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|12
no,61|16
no,61|16
no,62|354|79|354|16
no,62|354|79|354|16
no,62|354|15|354|15|354|16
no,61|16
no,62|354|16
no,62|354|16
suggestFix,354|30|144|7|11|378|14|378|14|378|14|378|12|8
suggestFix,354|30|9
suggestFix,354|30|354|15|354|7|354|30|354|8
no,62|354|79|354|16
suggestFix,70|354
no,61|16
suggestFix,354|15|354|7|354|15|354|15|354|7|354|30|378|8|14|378|8
suggestFix,354|15|354|15|354|7|8
suggestFix,354|15|354|7|8
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|381|14|354|15|283|7|8|8
suggestFix,354|30|354|15|354|7|354|15|354|8|11|378|12
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|8
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|102|30|354|15|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,354|15|354|7|354|7|378|8|14|354|8
suggestFix,354|15|354|7|354|15|354|8
suggestFix,80|85|7|354|14|378|8|79|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|7|354|14|354|15|354|14|354|15|354|8
no,62|354|16
suggestFix,81|354|15|354|7|379|8
suggestFix,354|30|354|15|354|7|378|14|11|12|8
no,61|16
no,61|16
suggestFix,63|354|7|354|8|16
no,61|16
no,61|16
suggestFix,354|15|354|7|358|14|108|7|354|8|8
suggestFix,354|30|354|15|354|7|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|8
suggestFix,63|354|7|354|8|16
no,62|7|354|14|354|14|354|15|354|8|16
no,61|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|14|354|8
no,62|354|16
no,61|16
no,62|354|16
no,62|354|15|354|16
suggestFix,354|15|311|7|354|15|354|14|354|15|354|7|354|8|8
no,62|354|15|354|14|354|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,56|354|33|378|16
suggestFix,208|30|354|15|354|7|354|8
no,61|16
suggestFix,81|354|15|354|7|378|14|354|30|378|14|354|30|378|14|354|30|378|14|147|30|354|7|378|8|8
no,61|16
suggestFix,63|354|7|354|14|354|14|354|30|379|14|354|30|358|14|354|30|379|14|354|30|379|14|354|30|378|8|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,70|354
suggestFix,81|354|15|354|7|354|15|354|14|378|8
no,61|16
suggestFix,65|16
no,62|7|354|15|354|14|354|8|79|354|16
no,61|16
no,62|354|16
suggestFix,354|15|354|30|354|15|354
suggestFix,65|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|7|378|8
suggestFix,354|30|354|15|354|7|354|14|354|8
no,61|16
suggestFix,354|30|354|15|354|15|354|7|8
no,62|354|79|354|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,354|30|11|7|7|354|14|8|14|8|14|7|7|354|14|8|14|8|12
no,62|354|16
suggestFix,56|354|51|354|15|354|35|358|16
suggestFix,354|15|319|7|378|8
no,62|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|16
no,62|354|16
suggestFix,354|15|354|7|8
no,62|354|79|354|16
suggestFix,354|30|11|354|15|354|7|354|15|354|14|379|8|14|354|15|354|7|354|15|354|14|379|8|12
no,62|7|354|14|8|79|354|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|15|354|16
no,62|354|16
no,61|16
suggestFix,354|15|354|7|354|14|354|15|354|8
suggestFix,354|15|354|7|8
suggestFix,81|354|15|354|7|354|15|354|14|354|15|354|14|354|15|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,56|354|33|378|16
suggestFix,57|16
no,62|7|354|14|354|8|16
suggestFix,70|354|15|354|7|354|8
no,62|354|16
no,62|354|15|354|16
suggestFix,80|85|7|354|15|354|14|378|8|79|354|16
suggestFix,354|15|354|7|11|9|378|16|9|354|15|354|16|11|9|378|16|9|378|16|9|378|16|378|10|10|10|14|12|10|14|10|14|12|8
no,61|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,
no,61|16
no,62|354|16
suggestFix,70|354
no,62|16
suggestFix,70|358
suggestFix,80|354|15|354|7|354|15|354|15|354|14|378|8|16
suggestFix,81|354|15|354|7|354|15|354|14|378|8
no,62|354|16
no,62|354|16
suggestFix,56|52|354|16
suggestFix,354|15|354|7|358|14|108|7|354|15|354|8|14|354|15|354|8
no,62|354|16
no,62|354|15|354|16
suggestFix,81|354|15|354|15|153|7|354|14|378|8
suggestFix,70|354|15|354|7|354|8
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|79|354|16
suggestFix,354|15|354|30|354
no,62|354|15|354|16
no,61|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,354|15|354|7|108|7|354|8|31|358|8
suggestFix,60|354|54|354|16
no,61|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
no,61|16
no,62|354|16
no,62|354|15|354|16
no,62|354|15|354|15|354|16
no,62|16
suggestFix,354|15|354|15|354|7|354|8
suggestFix,80|85|7|354|15|354|14|378|8|79|354|16
no,62|354|15|354|16
no,62|354|79|354|16
no,62|354|16
no,62|354|16
no,61|16
suggestFix,80|354|15|354|7|354|8|16
no,62|354|15|354|16
no,62|354|14|354|16
suggestFix,354|15|354|30|354|7|354|15|354|8
suggestFix,63|354|7|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|8|16
no,62|354|15|354|79|354|16
suggestFix,354|30|354|11|379|12|11|379|12
suggestFix,354|30|379|25|7|354|14|354|8
suggestFix,354|30|354|15|354|7|8
suggestFix,80|354|15|354|7|378|14|354|8|16
suggestFix,78|354|15|354|51|354|15|354
suggestFix,354|15|354|15|354|7|354|15|354|8|15|354|7|8
no,62|354|15|354|16
suggestFix,70|354
no,61|16
suggestFix,354|30|379|25|7|354|14|354|8
no,61|16
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|354|30|354|8
no,62|354|15|354|16
suggestFix,56|379|52|54|354|50|52
no,62|354|16
suggestFix,70|354
suggestFix,63|354|7|354|8|16
no,62|354|15|354|15|354|16
no,62|354|16
suggestFix,81|354|15|354
no,62|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,70|354
suggestFix,354|15|354|7|358|54|354|15|354|14|354|8
no,61|16
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|9|378|16|358|14|378|16|358|10|14|354|15|354|15|354|7|8|8
suggestFix,63|354|7|354|14|354|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
no,62|7|354|14|354|8|16
no,62|354|15|354|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,81|354|15|354|15|153|7|354|14|378|8
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,63|354|7|8|16
suggestFix,70|354
no,62|354|15|354|15|354|16
suggestFix,354|30|354|7|236|14|354|8
no,62|354|16
no,62|354|16
no,62|354|15|354|16
no,61|16
suggestFix,354|30|354|11|379|12|17|354|11|379|12
no,61|16
suggestFix,354|15|354|7|354|15|354|14|354|8
no,61|16
suggestFix,80|354|15|354|7|354|8|16
suggestFix,354|39|358
suggestFix,56|354|15|354|33|379|16
suggestFix,57|16
suggestFix,70|354
suggestFix,354|15|311|7|354|14|354|8
suggestFix,354|7|354|14|379|14|11|379|12|8
no,62|354|16
no,62|354|16
suggestFix,354|30|379|25
no,62|16|73|354|72|354|79|354
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|8|16
no,62|354|16
suggestFix,354|30|379|25
no,62|354|16
suggestFix,354|15|354|7|354|14|354|8
suggestFix,354|30|354|15|354|7|354|8|15|354|7|379|8
suggestFix,63|354|7|354|8|16
suggestFix,354|30|379|25|7|354|14|354|8
suggestFix,80|354|15|354|7|354|15|354|7|8|8|79|354|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
suggestFix,63|354|7|354|14|354|8|16
no,61|16
no,62|354|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354
no,61|16
suggestFix,354|11|378|12|30|378
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|30|354|15|208|15|354|7|354|14|378|8
no,62|16
suggestFix,354|15|354|30|354
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,63|354|7|354|14|354|8|16
no,61|16
no,62|354|16
suggestFix,354|30|354|15|354|7|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|354|16
suggestFix,354|30|7|354|15|354|7|354|15|354|8|50|354|8
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|15|354|16
no,61|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,64|354|7|153|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,63|354|7|354|30|354|14|354|30|354|14|354|30|11|12|14|354|30|9|10|8|16
suggestFix,70|354
no,62|354|16
no,61|16
suggestFix,57|16
suggestFix,81|354|15|354|7|378|8
no,62|354|15|354|16
suggestFix,63|354|7|354|14|354|14|354|30|354|8|16
no,62|354|15|354|15|354|16
suggestFix,70|354
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,354|30|354|15|354|7|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|14|354|30|354|8
suggestFix,81|354|15|354|7|378|8
suggestFix,81|354|15|354|7|354|15|354|14|354|15|354|14|354|15|354|14|354|15|354|8
suggestFix,81|354|15|354|15|153|7|354|14|378|8
no,61|16
no,62|354|16
no,62|354|15|354|16
no,62|354|15|354|16
suggestFix,63|354|7|354|8|16
suggestFix,81|86
suggestFix,70|354|15|354|7|354|8
suggestFix,64|354|7|354|15|354|8|16
suggestFix,70|354
suggestFix,354|15|354|7|354|15|354|15|354|8
suggestFix,81|354|15|354|7|354|15|354|14|378|8
suggestFix,64|354|7|354|15|354|8|16
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|14|354|8|16
suggestFix,70|354|15|354|7|354|15|354|14|354|8
no,61|16
no,62|354|16
suggestFix,354|30|9
suggestFix,70|7|354|14|354|8
no,61|16
suggestFix,354|15|354|7|8
suggestFix,70|354
suggestFix,354|15|354|7|354|8
no,62|354|15|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|8|16
no,62|354|15|354|16
no,62|354|79|354|16
no,61|16
suggestFix,70|354
suggestFix,56|354|33|379|16
suggestFix,56|354|33|379|16
suggestFix,56|150|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,70|354|15|354|7|354|8
no,61|16
suggestFix,354|15|354|7|354|15|354|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|14|378|8
suggestFix,56|378|52|54|354|15|236|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|102|14|354|14|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
no,61|16
suggestFix,65|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|15|311|7|354|14|354|8
no,62|7|354|14|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|8
suggestFix,208|30|354|15|354|7|354|8
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,70|354
suggestFix,70|354|15|354|7|8
no,61|16
no,62|354|16
suggestFix,354|15|354|30|354
no,62|354|15|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|30|354|8|16
no,62|7|354|14|354|8|16
no,62|16
no,62|354|79|354|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|14|354|14|354|30|354|8|16
no,61|16
suggestFix,63|354|7|354|14|354|14|19|354|14|22|354|8|16
suggestFix,354|15|354|7|354|14|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|358|14|354|15|354|11|354|15|354|12|8
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|15|354|7|8
suggestFix,63|354|7|354|14|354|14|354|30|354|14|354|30|354|8|16
no,62|354|16
no,61|16
suggestFix,81|354|15|354|7|354|30|378|8
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|15|354|16
suggestFix,354|15|354|7|379|379|25|354|8
suggestFix,354|30|362
suggestFix,354|30|354|15|354|7|354|8
suggestFix,80|85|7|354|14|378|8|79|354|16
no,62|354|16
suggestFix,354|15|354|7|354|15|354|14|354|8
no,62|354|16
no,62|16
suggestFix,70|354
suggestFix,63|354|7|354|8|16
suggestFix,70|354
no,61|16
no,61|16
suggestFix,63|354|7|354|14|354|14|157|14|354|30|354|8|16
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|208|8
suggestFix,354|15|354|7|7|358|14|358|8|14|354|11|18|358|12|8
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|15|354|16
no,61|16
suggestFix,64|354|7|354|15|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,81|354|15|354|15|153|7|354|14|378|8
suggestFix,70|354
suggestFix,354|15|354|7|354|11|378|12|14|378|8
suggestFix,354|30|9|378|16|354|14|378|16|9|10|14|378|16|358|14
suggestFix,63|354|7|354|8|16
suggestFix,70|354|15|354
no,62|354|16
suggestFix,354|30|354|11|379|12|11|379|12|11|379|12
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|354|15|354|7|8|14|358|8
suggestFix,63|354|7|354|8|16
suggestFix,56|52|354|15|354|16
no,62|354|16
suggestFix,63|354|7|354|14|354|8|16
suggestFix,354|15|311|7|354|14|354|8
suggestFix,354|30|354|15|354|7|354|14|354|30|358|14|354|30|358|8
suggestFix,354|15|354|7|354|15|354|8
suggestFix,354|15|354|7|354|15|354|7|378|8|8
no,61|16
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|8|16
suggestFix,68
no,61|16
no,62|354|16
suggestFix,354|15|354|7|354|15|354|7|378|8|8
suggestFix,354|15|354|7|8|15|309|7|354|14|354|8
no,62|354|16
suggestFix,354|30
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|30|354|8|16
suggestFix,354|7|354|14|379|14|11|379|12|8
no,61|16
no,61|16
no,62|354|16
no,61|16
no,62|354|15|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|8|16
no,61|16
no,61|16
suggestFix,64|354|7|354|15|354|8|16
suggestFix,70|354
no,62|354|16
no,62|354|79|354|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|14|354|14|354|30|354|14|354|30|354|8|16
suggestFix,70|354
suggestFix,57|16
no,61|16
no,62|354|16
no,61|16
no,62|354|16
no,62|354|16
no,62|354|16
no,62|354|79|354|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354
no,62|354|15|354|16
suggestFix,70|354|15|354|7|354|8
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|8|16
no,62|354|16
no,61|16
suggestFix,354|30|354|15|354|7|379|14|379|8
suggestFix,63|354|7|354|14|354|8|16
no,61|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|79|354|16
suggestFix,63|354|7|354|8|16
suggestFix,282|15|77|7|8
suggestFix,63|354|7|354|14|354|14|354|8|16
no,62|354|16
suggestFix,70|354|15|354
suggestFix,80|85|7|354|15|354|14|378|8|79|354|16
no,61|16
suggestFix,354|15|354|7|358|14|354|15|354|15|354|8
no,62|354|79|354|16
no,61|16
suggestFix,80|85|7|354|15|354|14|378|8|79|354|16
no,62|7|354|14|354|14|354|8|16
no,61|16
no,61|16
no,62|354|79|354|16
suggestFix,354|15|354|7|22|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,354|30|354|15|354|7|354|8
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|7|378|14|378|8
no,61|16
suggestFix,63|354|7|354|8|16
no,61|16
no,61|16
suggestFix,354|15|354|7|354|14|354|8
no,61|16
no,62|354|16
suggestFix,354|15|354|7|8
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|379|14|354|8
suggestFix,63|354|7|354|14|354|14|354|14|354|8|16
suggestFix,354|15|354|7|378|14|354|8
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|14|354|14|354|30|354|8|16
no,62|7|354|14|354|14|354|8|16
suggestFix,70|354
no,62|354|16
suggestFix,70|354
no,62|354|16
suggestFix,354|7|354|8
no,61|16
suggestFix,354|15|354|15|354|7|378|14|378|14|354|30|358|14|354|30|9|10|14|354|30|9|10|8
no,62|354|16
suggestFix,65|16
no,61|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,56|354|53|52|354|16
suggestFix,63|354|7|354|8|16
suggestFix,57|16
no,62|354|16
no,61|16
suggestFix,56|379|52|54|354|16
no,61|16
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,70|354|15|354
suggestFix,64|354|7|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,56|354|15|354|51|354|53|52|354|16
no,62|354|16
suggestFix,64|354|7|153|8|16
suggestFix,63|354|7|8|16
suggestFix,78|379|54|354|15|354|7|8
suggestFix,354|15|354|7|354|15|354|15|354|14|91|7|354|8|8
no,62|7|354|14|354|8|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,354|15|311|7|354|14|354|8
suggestFix,64|354|7|153|8|16
suggestFix,70|354|7|354|8
no,61|16
no,62|354|16
no,62|354|16
suggestFix,354|15|354|7|358|14|108|7|354|8|8
no,62|354|16
suggestFix,63|354|7|354|14|354|14|354|8|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|22|354|8|16
no,61|16
suggestFix,70|9|10
suggestFix,354|30|11|354|15|354|7|354|15|354|14|379|8|14|354|15|354|7|354|15|354|14|379|8|12
no,62|354|16
suggestFix,354|11|358|12|15|354|7|8
no,62|7|354|14|354|8|14|354|16
no,61|16
suggestFix,65|16
suggestFix,70|354
suggestFix,354|30|354|15|354|7|354|15|354|8
suggestFix,354|15|354|7|354|15|354|14|354|15|354|14|354|15|354|8
suggestFix,354|30|354|15|354
no,62|354|79|354|16
suggestFix,70|354|14|354
suggestFix,354|30|354|15|354|7|8
suggestFix,70|354
suggestFix,354|30|354|15|354|7|354|8
suggestFix,70|7|354|15|354|7|8|14|354|14|354|15|354|7|8|14|9|10|8
no,62|354|15|354|16
suggestFix,81|104
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|30|354
no,62|354|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,61|16
no,61|16
suggestFix,64|354|7|354|15|354|8|16
no,61|16
suggestFix,56|354|33|378|16
suggestFix,56|354|11|378|12|33|378|51|52|354|15|354|16
suggestFix,63|354|7|354|14|354|14|354|8|16
suggestFix,80|354|15|354|7|354|15|354|7|8|8|79|354|16
suggestFix,354|15|354|7|379|379|25|7|354|14|157|7|354|8|8|8
suggestFix,354|15|354|7|354|8
suggestFix,354|15|335|7|8
suggestFix,63|354|7|354|14|22|354|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,354|30|354|15|208|15|354|7|354|14|378|8
no,62|354|16
suggestFix,56|354|15|354|37|89|7|354|15|354|8|16
suggestFix,161|15|225|15|287|7|378|8
no,62|354|16
suggestFix,354|15|354|7|358|14|108|7|334|8|8
no,62|354|16
no,61|16
no,62|354|16
no,62|16
suggestFix,56|354|15|354|15|354|7|354|8|16
no,62|354|16
suggestFix,56|52|354|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|309|7|354|8
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|8
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,63|354|7|354|8|16
no,62|354|16
no,62|7|354|14|354|8|16
no,62|354|16
suggestFix,354|15|354|7|354|14|354|8
no,61|16
suggestFix,63|354|7|8|16
no,62|354|16
no,62|354|79|354|16
suggestFix,354|30|354|15|354|7|354|15|354|8
suggestFix,63|354|7|354|8|16
suggestFix,354|15|269|7|8
suggestFix,70|354
suggestFix,63|354|7|354|14|354|14|354|30|354|14|354|30|354|14|354|30|354|14|22|354|8|16
no,61|16
suggestFix,63|354|7|354|14|354|14|354|14|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,354|15|354|30|354|7|354|30|11|379|12|8
suggestFix,63|354|7|354|8|16
no,62|354|16
suggestFix,56|52|354|15|354|7|378|8|16
suggestFix,63|354|7|354|8|16
no,62|354|16|67
no,62|354|16
suggestFix,63|354|7|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,81|354|15|354|15|153|7|354|14|378|8
no,61|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|14|157|8|16
suggestFix,354|30|354|15|354|7|354|15|354|8
no,62|354|16
no,62|354|79|354|16
suggestFix,63|354|7|354|14|354|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,60|354|54|7|354|15|354|14|354|15|354|8|16
no,62|7|354|14|354|14|354|14|354|8|16
suggestFix,81|354|15|354|15|153|7|354|14|378|8
no,61|16
no,62|354|15|354|16
no,62|354|16
no,62|354|15|354|16
suggestFix,354|15|354|7|354|14|354|30|354|8
suggestFix,63|354|7|354|14|354|8|16
suggestFix,63|354|7|354|8|16
suggestFix,80|354|15|354|7|379|8|79|354|16
no,62|354|15|354|15|354|16
suggestFix,354|15|354|7|379|25|91|7|354|8|8
suggestFix,354|30|354|15|354|7|354|8
suggestFix,354|15|354|7|354|14|354|30|354|14|354|30|354|14|354|30|354|8
suggestFix,63|354|7|354|8|16
suggestFix,70|354
suggestFix,70|354
no,62|354|16
suggestFix,70|354
no,62|354|16
suggestFix,63|354|7|354|8|16
no,61|16
suggestFix,63|354|7|354|14|354|8|16
no,62|354|16
no,61|16
suggestFix,63|354|7|354|8|16
suggestFix,354|15|354|7|379|25|91|7|354|8|8
suggestFix,354|15|311|7|354|14|354|15|354|8
suggestFix,354|30|11|378|14|378|12
no,61|16
no,62|354|16
no,62|354|15|354|16
no,62|354|16
no,62|354|16
suggestFix,76|354
suggestFix,70|354
suggestFix,354|15|354|7|354|14|354|15|354|8
suggestFix,70|11|354|60|354|54|354|56|52|94|7|354|15|354|14|354|8|12
no,61|16
suggestFix,63|354|7|354|14|354|14|157|14|354|8|16
suggestFix,354|30|354|15|354|7|354|8
suggestFix,63|354|7|354|14|354|30|354|8|16
suggestFix,354|14|354|30|354|15|354|7|379|25|7|354|14|354|8|8
no,62|354|15|354|16
no,62|354|16
suggestFix,63|354|7|354|14|354|14|157|8|16
suggestFix,80|354|15|153|7|354|14|378|14|354|30|354|8|16
suggestFix,63|354|7|354|8|16
